TestFunction,DrawMethod,dim,nPoints,log2n,shift,baker,rDrawn,mean,var,skew,kurt,MeanOfMeans,MedianOfMeans,LeeValiant,MinskerNdaoud(3),MinskerNdaoud(2),MinskerNdaoud(3;1.0)
SmoothGauss,Sob-NUS,16,1024,10,nus,True,11,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,1.262065263645559e-07,1.967679148437939e-07,2.0982466984672278e-07,1.998798766587866e-07,1.5245649414820103e-07,1.5440247673573633e-07
SmoothGauss,Sob-NUS,16,1024,10,nus,True,15,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,9.318084069701423e-08,1.4804442010823214e-07,1.5783878219385203e-07,1.2777340351485052e-07,1.075667035274033e-07,1.044621380267153e-07
SmoothGauss,Sob-NUS,16,1024,10,nus,True,19,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,7.433433678288218e-08,1.1800745132701518e-07,1.2662086558107902e-07,9.681647651159402e-08,8.265403289808649e-08,8.182304120290397e-08
SmoothGauss,Sob-NUS,16,1024,10,nus,True,23,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,5.978058398852271e-08,9.646559078280872e-08,1.0309232993109948e-07,7.425819203434583e-08,6.5405622080126e-08,6.431165791300224e-08
SmoothGauss,Sob-NUS,16,1024,10,nus,True,27,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,5.207517084281142e-08,8.422740643412405e-08,9.01263589610874e-08,6.233711675352397e-08,5.612140833304217e-08,5.516454139920086e-08
SmoothGauss,Sob-NUS,16,1024,10,nus,True,31,-1.6281418902339864e-05,1.401155378871585e-06,0.049152878049260405,2.973734160186771,4.589656628001829e-08,7.442410973857472e-08,7.977066641997401e-08,5.32970568278443e-08,4.900219288113238e-08,4.808148033452446e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,7,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,3.9841853907562454e-08,5.924813406181302e-08,6.304924010057515e-08,8.122460340496226e-08,5.2974033166270274e-08,6.144997111538141e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,11,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,2.554684359962862e-08,3.948368560435605e-08,4.210704764401359e-08,3.970090888088593e-08,3.064550232448834e-08,3.089608929886764e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,15,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,1.8676074175429048e-08,2.9097395353922797e-08,3.120084573586464e-08,2.5371609760487738e-08,2.130881109217509e-08,2.079054331009055e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,19,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,1.48635624134958e-08,2.3333884014570222e-08,2.5099162697736737e-08,1.8941214052108368e-08,1.64977208600632e-08,1.6118540890245533e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,23,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,1.2029676805410197e-08,1.892307431144486e-08,2.0299100320514896e-08,1.474213513902602e-08,1.3149463158034407e-08,1.28439706604485e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,27,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,1.0456142426835455e-08,1.6403615014772273e-08,1.766398604062533e-08,1.2421865922006544e-08,1.1272668654246544e-08,1.1031425341844853e-08
SmoothGauss,Sob-NUS,16,4096,12,nus,True,31,-5.710874042331185e-07,2.8527168399380685e-07,-0.00687861560129446,2.9684084967152398,8.993422795398122e-09,1.4231906082114303e-08,1.5336869258180498e-08,1.0460023693135882e-08,9.60734853410233e-09,9.434387189580484e-09
SmoothGauss,Sob-NUS,16,16384,14,nus,True,7,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,7.577379783679729e-09,1.1254463303119457e-08,1.2037419149241384e-08,1.5999209970773797e-08,1.0152390569264252e-08,1.2030412980852839e-08
SmoothGauss,Sob-NUS,16,16384,14,nus,True,11,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,4.8993921680122415e-09,7.674157513780806e-09,8.152040660882375e-09,7.682998984622514e-09,5.840085515139618e-09,5.974592715526264e-09
SmoothGauss,Sob-NUS,16,16384,14,nus,True,15,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,3.589021909420311e-09,5.791969688623729e-09,6.151805062825573e-09,4.9048320952936006e-09,4.164440553892548e-09,4.022895080082803e-09
SmoothGauss,Sob-NUS,16,16384,14,nus,True,19,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,2.8754039400704266e-09,4.628312207489444e-09,4.92108542604199e-09,3.68774284100747e-09,3.174693085156109e-09,3.1271960431746644e-09
SmoothGauss,Sob-NUS,16,16384,14,nus,True,23,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,2.367954632861126e-09,3.8786741572647095e-09,4.150090701065005e-09,2.9633759338129743e-09,2.610715550170203e-09,2.5637115652659802e-09
SmoothGauss,Sob-NUS,16,16384,14,nus,True,27,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,1.990906629924545e-09,3.2740126179132057e-09,3.502459938239396e-09,2.3592692987151284e-09,2.148017528060233e-09,2.0994452491011772e-09
SmoothGauss,Sob-NUS,16,16384,14,nus,True,31,5.210757648416439e-06,5.4213947926380384e-08,0.017120894371825696,2.891441271581071,1.7476946095036617e-09,2.840719327393792e-09,3.0456360969595536e-09,2.050903940487119e-09,1.8678402575385226e-09,1.839564734204846e-09
SmoothGauss,Sob-NUS,16,65536,16,nus,True,7,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,1.8814613310849927e-09,2.9261274084886806e-09,3.1441220073939507e-09,4.145138443499927e-09,2.6138241250827475e-09,3.124290223910526e-09
SmoothGauss,Sob-NUS,16,65536,16,nus,True,11,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,1.2050025654165308e-09,1.912041141159386e-09,2.0866048194613232e-09,1.9785465465063643e-09,1.4835691207336094e-09,1.5245862423128483e-09
SmoothGauss,Sob-NUS,16,65536,16,nus,True,15,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,8.809431326855613e-10,1.3662549048527616e-09,1.5118396486899958e-09,1.24818794341403e-09,1.0304038162648756e-09,1.0131975248158274e-09
SmoothGauss,Sob-NUS,16,65536,16,nus,True,19,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,7.038712111016772e-10,1.1112216816175141e-09,1.2313157586118375e-09,9.32882371326898e-10,7.896266905013447e-10,7.849090006683857e-10
SmoothGauss,Sob-NUS,16,65536,16,nus,True,23,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,5.770852335191432e-10,8.88947454796405e-10,9.942086051338435e-10,7.228420878028344e-10,6.376850797231904e-10,6.272798945859355e-10
SmoothGauss,Sob-NUS,16,65536,16,nus,True,27,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,4.944003149607222e-10,7.659481063276818e-10,8.566499110367739e-10,5.969482001955071e-10,5.381290418792891e-10,5.292457157650707e-10
SmoothGauss,Sob-NUS,16,65536,16,nus,True,31,-2.312322459286275e-06,1.3162459495225611e-08,0.020455136536623255,2.576731320756246,4.3214866126479067e-10,6.714219833340647e-10,7.564163087441565e-10,5.167297665543003e-10,4.693324876868571e-10,4.619503716969635e-10
SmoothGauss,Sob-NUS,32,64,6,nus,True,7,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,1.2218365178813243e-05,1.8178342043135322e-05,1.9366929907495696e-05,2.501822322810387e-05,1.6406890973674642e-05,1.8913228519085263e-05
SmoothGauss,Sob-NUS,32,64,6,nus,True,11,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,7.764129443151882e-06,1.182267654619055e-05,1.2588469086645404e-05,1.2054831981425507e-05,9.239383885835986e-06,9.384700081748642e-06
SmoothGauss,Sob-NUS,32,64,6,nus,True,15,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,5.765332611004605e-06,8.737580717063317e-06,9.369222094279346e-06,7.831646499745114e-06,6.5478378285054625e-06,6.408059061274801e-06
SmoothGauss,Sob-NUS,32,64,6,nus,True,19,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,4.477523075158185e-06,6.912507898175649e-06,7.4219471945851294e-06,5.625625108928687e-06,4.975934778670915e-06,4.816484658185713e-06
SmoothGauss,Sob-NUS,32,64,6,nus,True,23,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,3.6278698629853083e-06,5.707135113380682e-06,6.146527741958385e-06,4.474959297654389e-06,3.9477330905243565e-06,3.876576038799465e-06
SmoothGauss,Sob-NUS,32,64,6,nus,True,27,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,3.1344182461603572e-06,4.948654622962441e-06,5.341928492908704e-06,3.7091444814810365e-06,3.401673502386425e-06,3.29868739560195e-06
SmoothGauss,Sob-NUS,32,64,6,nus,True,31,7.228954503553375e-05,8.464141250586138e-05,-0.16479206313081776,3.026670407075021,2.7003989577895117e-06,4.287343440969006e-06,4.635248029917972e-06,3.1041867921678716e-06,2.8894013728985746e-06,2.813444739959276e-06
SmoothGauss,Sob-NUS,32,256,8,nus,True,7,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,2.97049659742016e-06,4.404006151814077e-06,4.6538067787160444e-06,5.9357873165148894e-06,3.882650428957008e-06,4.505849747240771e-06
SmoothGauss,Sob-NUS,32,256,8,nus,True,11,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,1.928384965184678e-06,2.9125878791497694e-06,3.089972896101565e-06,2.91994679944708e-06,2.2950187468660955e-06,2.298728051164675e-06
SmoothGauss,Sob-NUS,32,256,8,nus,True,15,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,1.4137024391424557e-06,2.161853133132799e-06,2.2900243172304075e-06,1.8908325150228719e-06,1.6028373820603102e-06,1.5635930245232036e-06
SmoothGauss,Sob-NUS,32,256,8,nus,True,19,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,1.1007760376873322e-06,1.7228817451285894e-06,1.8262765433956753e-06,1.4067383336408948e-06,1.2224349848506227e-06,1.1976252651524317e-06
SmoothGauss,Sob-NUS,32,256,8,nus,True,23,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,9.086697881221781e-07,1.4421018983426382e-06,1.5358242695168314e-06,1.1203527944884045e-06,9.990017531178036e-07,9.721582164167343e-07
SmoothGauss,Sob-NUS,32,256,8,nus,True,27,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,7.785998710370054e-07,1.225479870813248e-06,1.3004348477807081e-06,9.175924010997202e-07,8.392381523817905e-07,8.167015177125587e-07
SmoothGauss,Sob-NUS,32,256,8,nus,True,31,-2.060767753615234e-05,2.0393654321540993e-05,-0.049040955050778504,2.991801008261086,6.700639365236426e-07,1.071909194884365e-06,1.1366673149506508e-06,7.767289409530771e-07,7.204786675883554e-07,6.99805693913462e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,7,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,5.782281498551438e-07,8.657084763678185e-07,9.188895951499503e-07,1.1633565113071935e-06,7.666045518977628e-07,8.877641214354439e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,11,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,3.614075476029666e-07,5.626021887171522e-07,6.000488594495802e-07,5.68590780670883e-07,4.299445665535162e-07,4.3995791129456346e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,15,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,2.6487999086934606e-07,4.233083487269708e-07,4.5161407606228617e-07,3.6120982306011883e-07,3.030172571261833e-07,2.9545169717951013e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,19,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,2.1289990906321732e-07,3.404299791283984e-07,3.629658918598897e-07,2.6950358944021866e-07,2.358479974597839e-07,2.299370019581024e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,23,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,1.754980788538453e-07,2.8433764759526146e-07,3.0377163865481125e-07,2.1676032150580487e-07,1.9094307605662333e-07,1.8827964047664964e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,27,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,1.4950698167597435e-07,2.4053623143638846e-07,2.5723232886597955e-07,1.7455465232147928e-07,1.6086848899781922e-07,1.5624616169129107e-07
SmoothGauss,Sob-NUS,32,1024,10,nus,True,31,3.7169490322490085e-05,3.977510596929836e-06,-0.005888994505034593,2.9354930748808794,1.3170202840351712e-07,2.1257741066939258e-07,2.2828099054811147e-07,1.5026387871553128e-07,1.4021389496089472e-07,1.366666031014481e-07
SmoothGauss,Sob-NUS,32,4096,12,nus,True,7,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,1.7532160985343024e-07,2.8654196521818203e-07,3.103368824280578e-07,3.9580185884072827e-07,2.497428421010685e-07,2.943778438348875e-07
SmoothGauss,Sob-NUS,32,4096,12,nus,True,11,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,1.1054699856021353e-07,1.8369224421730303e-07,2.0360731503656393e-07,1.9214733218246452e-07,1.4037346499887017e-07,1.4537025558727908e-07
SmoothGauss,Sob-NUS,32,4096,12,nus,True,15,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,8.104202408612111e-08,1.3330135983064367e-07,1.4811240802070627e-07,1.1738375769501044e-07,9.529535071601345e-08,9.435789480170266e-08
SmoothGauss,Sob-NUS,32,4096,12,nus,True,19,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,6.528141422468824e-08,1.0610827049433847e-07,1.193108629352816e-07,8.867923867091942e-08,7.450619999122343e-08,7.381422070678259e-08
SmoothGauss,Sob-NUS,32,4096,12,nus,True,23,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,5.355176565218525e-08,8.743275112728086e-08,9.851590517000097e-08,6.903394910147831e-08,6.03086092879274e-08,5.915694554892466e-08
SmoothGauss,Sob-NUS,32,4096,12,nus,True,27,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,4.496363119586528e-08,7.330074558061244e-08,8.28129173538446e-08,5.624454908050539e-08,4.959136000750713e-08,4.8983170597144044e-08
SmoothGauss,Sob-NUS,32,4096,12,nus,True,31,-2.628040573876228e-06,1.213763103917145e-06,-0.030787315758385503,2.475095302091615,3.999631010928481e-08,6.37267254545988e-08,7.300905707304395e-08,4.8186434533509556e-08,4.37303248303583e-08,4.289110099559064e-08
SmoothGauss,Sob-NUS,32,16384,14,nus,True,7,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,1.1571824322974948e-08,1.6613747274786198e-08,1.7562005952618218e-08,2.3130229877593495e-08,1.4797591653258289e-08,1.7500449262051455e-08
SmoothGauss,Sob-NUS,32,16384,14,nus,True,11,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,7.413798038338321e-09,1.079135714054509e-08,1.1361826515988134e-08,1.095665274218597e-08,8.67462713296469e-09,8.699151783448876e-09
SmoothGauss,Sob-NUS,32,16384,14,nus,True,15,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,5.435085181212044e-09,8.049707418024587e-09,8.45366897092004e-09,7.226346972470967e-09,6.139546634432265e-09,5.967260275458079e-09
SmoothGauss,Sob-NUS,32,16384,14,nus,True,19,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,4.302323108084081e-09,6.379820333843149e-09,6.709072212592359e-09,5.239979817065327e-09,4.722814317652499e-09,4.539820000644317e-09
SmoothGauss,Sob-NUS,32,16384,14,nus,True,23,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,3.4602711782440515e-09,5.158717136974235e-09,5.428185502690451e-09,4.1133487852812984e-09,3.7339963813145965e-09,3.6253141927696803e-09
SmoothGauss,Sob-NUS,32,16384,14,nus,True,27,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,2.977042473655192e-09,4.439606315343306e-09,4.673892313496063e-09,3.437961147996969e-09,3.178137804115498e-09,3.091029852386486e-09
SmoothGauss,Sob-NUS,32,16384,14,nus,True,31,1.8173623585377558e-06,8.08060182525362e-08,0.007774538671171343,3.034535765680399,2.593844029526591e-09,3.999414607971854e-09,4.210896283938093e-09,2.942244258961905e-09,2.7500519666368548e-09,2.6783040074619957e-09
SmoothGauss,Sob-NUS,32,65536,16,nus,True,7,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,2.0096938003932444e-09,3.0155558218522715e-09,3.2009597071415027e-09,4.1379295281612244e-09,2.682624133170636e-09,3.1004390339484045e-09
SmoothGauss,Sob-NUS,32,65536,16,nus,True,11,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,1.2781631981480944e-09,1.9362531546902005e-09,2.069888711883088e-09,1.9718522884561344e-09,1.5132190207193502e-09,1.543287971041178e-09
SmoothGauss,Sob-NUS,32,65536,16,nus,True,15,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,9.244678223813184e-10,1.434784928873102e-09,1.5391080648502117e-09,1.2502740930577274e-09,1.0580634075484423e-09,1.0233020888598541e-09
SmoothGauss,Sob-NUS,32,65536,16,nus,True,19,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,7.321057680921287e-10,1.1311134216020002e-09,1.2193855689039445e-09,9.473895446990447e-10,8.130181346609977e-10,8.013561719198956e-10
SmoothGauss,Sob-NUS,32,65536,16,nus,True,23,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,6.070807426180044e-10,9.403026851679944e-10,1.0123069907380606e-09,7.359871823836706e-10,6.591951513416379e-10,6.453550310880748e-10
SmoothGauss,Sob-NUS,32,65536,16,nus,True,27,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,5.124863968786877e-10,7.920706604743724e-10,8.542587784266852e-10,6.090278088948879e-10,5.492919873540144e-10,5.406965788590837e-10
SmoothGauss,Sob-NUS,32,65536,16,nus,True,31,1.105330603533091e-06,1.411304286102549e-08,0.02334150144442838,2.895952907487074,4.5059077034003126e-10,6.873614688645451e-10,7.417191899285311e-10,5.166357717063534e-10,4.784889887755484e-10,4.690734219416716e-10
SmoothPerB4,Lat,4,64,6,rqmc,True,7,-1.2359817045519845e-05,2.821163108460513e-06,-0.35761825176227247,2.126829897432892,3.9819042821494526e-07,8.455294473870906e-07,9.257789661583333e-07,1.163219175766995e-06,6.583182323005195e-07,8.440992928056695e-07
SmoothPerB4,Lat,4,64,6,rqmc,True,7,2.2578733911755153e-05,1.2049250001967876e-05,-0.010489207591872487,2.1532599727147717,1.7558878199621142e-06,3.2853907757064704e-06,3.6218092516556763e-06,4.572898825910713e-06,2.752579710367835e-06,3.3677573176801868e-06
SmoothPerB4,Lat,4,64,6,rqmc,True,11,2.2578733911755153e-05,1.2049250001967876e-05,-0.010489207591872487,2.1532599727147717,1.1008001664087943e-06,2.1994407847599607e-06,2.4793262753840657e-06,2.149988730495263e-06,1.4658625116080467e-06,1.5732408528921118e-06
SmoothPerB4,Lat,4,64,6,rqmc,True,11,-1.2359817045519845e-05,2.821163108460513e-06,-0.35761825176227247,2.126829897432892,2.5246085917347533e-07,5.889801935436556e-07,6.624736389978134e-07,5.537963149269793e-07,3.541825211793242e-07,3.9451913494080224e-07
SmoothPerB4,Lat,4,64,6,rqmc,True,15,2.2578733911755153e-05,1.2049250001967876e-05,-0.010489207591872487,2.1532599727147717,8.09764829647139e-07,1.6510201855928195e-06,1.8885281888906179e-06,1.3013665005125498e-06,9.992663947377642e-07,1.0093265885948773e-06
